start,end,location_idx,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
312.0,313.0,5,0.57729,0.0,0.58655,0.0,0.39943,0.62419,0.01004,0.00574,0.41119,0.24294,0.26145,0.00838,0.00501,0.00445,0.59015,0.58846,0.01307,0.01123,0.37993,0.48816,0.01263,0.01178,0.57782,0.92845,0.57976,0.07514,0.13067,0.5894,0.11876,0.45941,0.70129,0.15028,0.07608,0.87317,0.95199,0.12243,0.58699,0.95743,0.46157,0.04051,0.25365,0.62008,0.05908,0.48221,0.73199,0.16922,0.31314,0.56336,0.68376,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
313.0,314.0,5,0.31533,0.0,0.28886,0.0,0.40189,0.62383,0.00386,0.00527,0.4132,0.24261,0.26267,0.0032,0.00445,0.00889,0.59245,0.58986,0.02256,0.001,0.38282,0.48555,0.02197,0.00328,0.22356,0.80298,0.51937,0.19408,0.57344,0.15974,0.40085,0.33421,0.39598,0.45866,0.10193,0.65077,0.83602,0.13092,0.49684,0.83316,0.34404,0.0713,0.16162,0.59371,0.14881,0.50822,0.65578,0.1993,0.5361,0.71665,0.24624,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
314.0,315.0,5,0.29548,0.0,0.3462,0.0,0.40744,0.55352,0.11449,0.36433,0.41717,0.30468,0.2705,0.09468,0.30046,0.0513,0.53143,0.65369,0.18903,0.23711,0.35181,0.42266,0.16718,0.2559,0.11312,0.60158,0.62016,0.16373,0.78485,0.12205,0.12965,0.12042,0.40863,0.44131,0.08856,0.29375,0.6332,0.16176,0.40556,0.69858,0.22504,0.05062,0.3254,0.67092,0.08379,0.52448,0.74469,0.21809,0.18065,0.3781,0.60242,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.0, 0.888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
315.0,316.0,5,0.33186,0.0,0.3462,0.0,0.5071,0.26977,0.18197,0.14895,0.50852,0.57491,0.29463,0.16154,0.13403,0.12814,0.32649,0.78295,0.09967,0.12308,0.23912,0.28174,0.07409,0.09498,0.11134,0.59042,0.57337,0.19795,0.78827,0.12826,0.19332,0.15958,0.35802,0.51068,0.05495,0.27398,0.61863,0.06858,0.36386,0.74733,0.17068,0.07647,0.2423,0.61255,0.11297,0.52123,0.71167,0.21433,0.29598,0.35911,0.79489,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
316.0,317.0,5,0.40132,0.0,0.54245,0.0,0.52207,0.2459,0.001,0.001,0.52346,0.60051,0.30656,0.001,0.001,0.001,0.32857,0.76116,0.001,0.001,0.25027,0.2832,0.001,0.001,0.12182,0.62626,0.52737,0.17999,0.76816,0.14156,0.22879,0.14674,0.35362,0.51671,0.0742,0.33751,0.64722,0.10244,0.38978,0.75145,0.20447,0.07728,0.16246,0.59466,0.09719,0.46352,0.66975,0.14761,0.51611,0.66433,0.83441,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
317.0,318.0,5,0.28335,0.0,0.6086,0.0,0.52144,0.24279,0.0133,0.00627,0.5232,0.60448,0.31019,0.01169,0.00619,0.00999,0.31005,0.75375,0.01677,0.01501,0.23994,0.28445,0.01635,0.01693,0.11642,0.58578,0.50113,0.30634,0.77852,0.12382,0.28677,0.16857,0.2524,0.65544,0.23506,0.32781,0.62888,0.28056,0.50642,0.52968,0.35653,0.09183,0.11529,0.55841,0.0946,0.43507,0.67229,0.11471,0.48422,0.34348,0.79623,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
318.0,319.0,5,0.18302,0.0,0.58875,0.0,0.52025,0.24107,0.01155,0.00502,0.52218,0.60655,0.31158,0.01073,0.00459,0.00632,0.30636,0.75351,0.02519,0.01472,0.23825,0.28257,0.02662,0.0157,0.22031,0.65901,0.62157,0.58938,0.78031,0.22492,0.80842,0.89728,0.10937,0.85147,0.21788,0.41294,0.66826,0.30687,0.55093,0.63336,0.41456,0.25845,0.34164,0.58618,0.47428,0.95367,0.6634,0.7143,0.22454,0.83947,0.3192,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8]"
319.0,320.0,5,0.23043,0.0,0.41786,0.0,0.52718,0.24167,0.01308,0.00907,0.52897,0.60598,0.31184,0.01219,0.00808,0.00483,0.29598,0.74644,0.04217,0.01569,0.2314,0.28863,0.04434,0.01683,0.852,0.38773,0.64646,0.30339,0.6408,0.90954,0.32939,0.74062,0.71119,0.48052,0.18818,0.17191,0.38776,0.22273,0.38865,0.52556,0.203,0.21239,0.42428,0.71376,0.28498,0.65454,0.56179,0.36846,0.37472,0.64007,0.16331,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.555555555556, 0.0, 0.444444444444]"
320.0,321.0,5,0.22712,0.0,0.62404,0.0,0.55419,0.12594,0.04416,0.18854,0.57027,0.76624,0.40474,0.05759,0.1876,0.12745,0.30475,0.5283,0.09027,0.17881,0.30586,0.39061,0.09759,0.20544,0.13453,0.71855,0.63955,0.47944,0.75472,0.13225,0.54769,0.37338,0.04941,0.93365,0.38374,0.51721,0.6812,0.54483,0.79152,0.63336,0.72821,0.2987,0.38639,0.6601,0.3156,0.77159,0.6272,0.50379,0.20265,0.32684,0.7276,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0]"
321.0,322.0,5,0.17861,0.0,0.73539,0.0,0.59531,0.24163,0.0993,0.05467,0.62735,0.63597,0.44399,0.13189,0.05582,0.15836,0.24743,0.41466,0.08172,0.04042,0.28474,0.47774,0.13268,0.08079,0.14979,0.63071,0.6004,0.09979,0.71449,0.14954,0.13888,0.13583,0.41578,0.43151,0.03287,0.34538,0.65423,0.06034,0.36893,0.77548,0.17729,0.05126,0.2903,0.63091,0.09761,0.53505,0.73707,0.23031,0.79841,0.66513,0.65182,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
322.0,323.0,5,0.21279,0.0,0.0,0.0,0.5995,0.24635,0.02375,0.01109,0.63369,0.63131,0.44976,0.03289,0.01494,0.04367,0.24973,0.43259,0.03883,0.01504,0.29013,0.452,0.0537,0.02336,0.49458,0.80851,0.52251,0.22257,0.49846,0.53353,0.65307,0.60644,0.43999,0.39834,0.11944,0.66056,0.84735,0.31574,0.56896,0.72536,0.43806,0.10443,0.19931,0.51133,0.24878,0.52529,0.6018,0.21903,0.36157,0.0846,0.49171,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
323.0,324.0,5,0.23594,0.0,0.0,0.0,0.59981,0.25228,0.01412,0.02894,0.63334,0.623,0.44682,0.01563,0.03372,0.01458,0.26052,0.42314,0.03392,0.02456,0.29815,0.46559,0.04384,0.03612,0.88867,0.60328,0.54373,0.09421,0.70534,0.89003,0.13139,0.65459,0.88118,0.37949,0.12271,0.30007,0.62403,0.18352,0.44331,0.66494,0.27426,0.10928,0.20507,0.60313,0.13739,0.48628,0.64498,0.17392,0.2575,0.75268,0.20626,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333333333333, 0.0, 0.0, 0.0, 0.0, 0.0]"
324.0,325.0,5,0.2591,0.0,0.0,0.0,0.57689,0.23806,0.10043,0.09952,0.60473,0.64109,0.44623,0.10769,0.1102,0.17865,0.24634,0.42748,0.0682,0.06023,0.2842,0.46096,0.12032,0.09641,0.63995,0.91846,0.34974,0.04946,0.22808,0.61335,0.14335,0.52682,0.7629,0.22945,0.04994,0.85545,0.95577,0.05954,0.54191,0.96704,0.4028,0.04577,0.15688,0.42565,0.07811,0.3042,0.58211,0.14009,0.65238,0.15175,0.33435,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
325.0,326.0,5,0.25138,0.0,0.0,0.0,0.54543,0.24831,0.13621,0.08544,0.57231,0.63784,0.4928,0.15914,0.10207,0.19595,0.44408,0.30164,0.24534,0.25857,0.50578,0.57705,0.37193,0.38518,0.62675,0.8977,0.36887,0.04017,0.20274,0.62887,0.05413,0.43887,0.7607,0.12616,0.02721,0.81865,0.94012,0.02647,0.49965,0.97116,0.34771,0.03704,0.1229,0.4393,0.07526,0.31558,0.56623,0.16358,0.29363,0.20915,0.51367,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0]"
326.0,327.0,5,0.2602,0.0,0.0,0.0,0.57481,0.28068,0.08888,0.08733,0.61274,0.59366,0.49955,0.09923,0.10414,0.2011,0.53603,0.20369,0.02913,0.0087,0.6017,0.69595,0.09192,0.02999,0.5709,0.89165,0.28512,0.11,0.10328,0.55482,0.09893,0.42859,0.72109,0.11409,0.08214,0.80794,0.93581,0.08383,0.5329,0.92379,0.39105,0.18185,0.27331,0.35267,0.14509,0.34403,0.48494,0.28388,0.231,0.5926,0.20156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
327.0,328.0,5,0.26571,0.0,0.0,0.0,0.57499,0.29209,0.01424,0.01672,0.61374,0.57854,0.50242,0.01481,0.02148,0.03065,0.52911,0.20442,0.001,0.001,0.59783,0.69361,0.01014,0.00456,0.47951,0.93018,0.49109,0.05813,0.11073,0.47279,0.14154,0.35797,0.60997,0.16536,0.06191,0.87623,0.97627,0.07265,0.5329,0.95125,0.39105,0.08714,0.1541,0.55794,0.18676,0.55699,0.58465,0.25568,0.17881,0.09476,0.71924,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
328.0,329.0,5,0.23264,0.0,0.0,0.0,0.57407,0.29614,0.03282,0.07488,0.61229,0.57263,0.50159,0.02983,0.09297,0.12772,0.52911,0.20442,0.001,0.001,0.59696,0.69403,0.04006,0.0162,0.40814,0.80515,0.76993,0.07749,0.21875,0.39475,0.10869,0.32587,0.61987,0.15179,0.07452,0.65461,0.8139,0.15633,0.53966,0.86131,0.39987,0.07486,0.59139,0.82204,0.1886,0.66754,0.75676,0.3835,0.71537,0.20467,0.05769,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
329.0,330.0,5,0.22271,0.0,0.0,0.0,0.57989,0.29777,0.01691,0.02703,0.61807,0.56931,0.49158,0.02219,0.0337,0.06175,0.52911,0.20442,0.001,0.001,0.58655,0.699,0.01972,0.00829,0.40453,0.77009,0.83831,0.04095,0.22568,0.39785,0.07013,0.28542,0.62703,0.14199,0.032,0.59245,0.80257,0.04978,0.43542,0.87023,0.26397,0.03688,0.71283,0.85312,0.03758,0.68055,0.89966,0.39853,0.86453,0.39202,0.29679,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
330.0,331.0,5,0.19074,0.0,0.0,0.0,0.56476,0.29964,0.08342,0.17011,0.60281,0.56963,0.51854,0.10096,0.21626,0.1084,0.53465,0.18707,0.03537,0.06141,0.62017,0.70803,0.06815,0.09287,0.44476,0.81605,0.79895,0.02454,0.14847,0.44884,0.03702,0.29312,0.66113,0.09525,0.01992,0.67393,0.8522,0.03405,0.45402,0.9025,0.28821,0.02298,0.64292,0.8244,0.04251,0.63665,0.87108,0.34778,0.2925,0.73578,0.11885,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
331.0,332.0,5,0.26571,0.0,0.0,0.0,0.54345,0.34227,0.12365,0.04286,0.57415,0.50853,0.52318,0.1554,0.05456,0.04771,0.52911,0.1616,0.001,0.001,0.61942,0.73876,0.0154,0.00572,0.52139,0.85514,0.75001,0.06742,0.11783,0.50826,0.14361,0.40355,0.68039,0.08469,0.06626,0.74322,0.88349,0.10738,0.51318,0.90868,0.36534,0.04173,0.55602,0.78674,0.12805,0.63828,0.81011,0.34966,0.88807,0.02616,0.13873,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
332.0,333.0,5,0.2613,0.0,0.0,0.0,0.54955,0.31315,0.1262,0.10094,0.58284,0.55112,0.52516,0.15661,0.13231,0.10183,0.52911,0.1616,0.001,0.001,0.62148,0.73793,0.03208,0.0112,0.53004,0.89764,0.6669,0.05798,0.05946,0.52555,0.08091,0.37723,0.69524,0.05378,0.04897,0.81856,0.94174,0.0501,0.50473,0.95056,0.35432,0.03736,0.4084,0.69776,0.03086,0.5383,0.80249,0.23407,0.43695,0.13423,0.70899,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
333.0,334.0,5,0.11466,0.0,0.0,0.0,0.54831,0.28073,0.12146,0.12791,0.58181,0.5987,0.52966,0.15356,0.16694,0.09195,0.53699,0.1616,0.0299,0.001,0.63417,0.73604,0.04781,0.0102,0.47059,0.89728,0.64719,0.0905,0.09892,0.48254,0.09228,0.32779,0.61987,0.15179,0.09693,0.81792,0.93473,0.12202,0.54698,0.91967,0.40941,0.04092,0.3734,0.65256,0.13025,0.57975,0.75676,0.282,0.44321,0.2829,0.24371,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
334.0,335.0,5,0.02867,0.0,0.93385,0.0,0.53827,0.278,0.17089,0.17418,0.56794,0.6037,0.53298,0.21202,0.23197,0.18891,0.52911,0.17588,0.001,0.05192,0.62961,0.71628,0.05892,0.06539,0.47982,0.8663,0.71227,0.0891,0.0812,0.48609,0.07304,0.33165,0.65838,0.09902,0.10726,0.763,0.87863,0.10894,0.5622,0.92516,0.42925,0.05805,0.48899,0.74766,0.06989,0.58951,0.81011,0.29328,0.24372,0.26163,0.78381,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
335.0,336.0,5,0.01985,0.0,0.78677,0.0,0.5724,0.31446,0.11345,0.11962,0.60961,0.54661,0.4999,0.13241,0.14719,0.13761,0.52837,0.20442,0.03105,0.001,0.59431,0.69487,0.05456,0.01739,0.32076,0.86366,0.59622,0.14237,0.38642,0.30917,0.12386,0.28542,0.53571,0.26715,0.19036,0.75833,0.89212,0.14387,0.55994,0.87779,0.42631,0.1715,0.28287,0.60596,0.21612,0.58382,0.67991,0.2867,0.70581,0.43124,0.4528,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
336.0,337.0,5,0.01654,0.0,0.0,0.0,0.5631,0.30382,0.01217,0.02831,0.59626,0.56117,0.49388,0.01486,0.03457,0.02141,0.5112,0.20328,0.01931,0.0104,0.57124,0.69929,0.02867,0.0148,0.23186,0.78574,0.51278,0.21576,0.557,0.28656,0.21109,0.19297,0.47464,0.35084,0.08831,0.62019,0.80365,0.13658,0.46866,0.84758,0.30731,0.08161,0.1347,0.5537,0.05693,0.4245,0.70087,0.1025,0.93317,0.77239,0.88352,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
337.0,338.0,5,0.0,0.0,0.0,0.0,0.56351,0.30942,0.01459,0.02115,0.59619,0.5531,0.49044,0.01861,0.02603,0.02986,0.51523,0.19372,0.0283,0.001,0.57163,0.7128,0.04355,0.00433,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
338.0,339.0,5,0.0,0.0,0.0,0.0,0.5679,0.29016,0.001,0.001,0.60378,0.58093,0.50007,0.001,0.001,0.001,0.52911,0.19372,0.001,0.001,0.59501,0.7082,0.001,0.001,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
339.0,340.0,5,0.0,0.0,0.0,0.0,0.56878,0.26543,0.06352,0.08054,0.60412,0.61482,0.49572,0.07614,0.09989,0.05058,0.51533,0.19372,0.02842,0.001,0.57711,0.71027,0.04626,0.00671,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
340.0,341.0,5,0.0,0.0,0.0,0.0,0.54325,0.25449,0.1627,0.1441,0.57137,0.63305,0.50763,0.19535,0.19123,0.19676,0.56625,0.27263,0.14475,0.2034,0.64189,0.60179,0.27475,0.34593,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
341.0,342.0,5,0.0,0.0,0.0,0.0,0.54966,0.23377,0.08762,0.05924,0.57602,0.65546,0.48067,0.08343,0.08659,0.28975,0.52837,0.45623,0.11984,0.05727,0.57827,0.39403,0.24775,0.12056,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.888888888889, 0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
342.0,343.0,5,0.0,0.0,0.0,0.0,0.58911,0.23903,0.0725,0.02254,0.62176,0.64167,0.4536,0.09612,0.02478,0.11446,0.44622,0.44354,0.11905,0.01911,0.47369,0.43539,0.13018,0.03993,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
343.0,344.0,5,0.0,0.0,0.0,0.0,0.59639,0.24871,0.01205,0.05933,0.63246,0.63063,0.4607,0.01525,0.07199,0.05377,0.40878,0.43569,0.001,0.01587,0.44614,0.43807,0.01459,0.03267,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
344.0,345.0,5,0.0,0.0,0.0,0.0,0.60133,0.26145,0.01268,0.0165,0.63778,0.61305,0.45701,0.01601,0.01989,0.02443,0.40878,0.42926,0.001,0.001,0.44294,0.44903,0.00703,0.00612,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.666666666667, 0.0, 0.0, 0.0, 0.0]"
345.0,346.0,5,0.0,0.0,0.0,0.0,0.57936,0.21778,0.18209,0.32261,0.6066,0.66227,0.43615,0.23331,0.33733,0.27262,0.34342,0.46178,0.25587,0.20023,0.36716,0.43324,0.39109,0.22002,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0]"
346.0,347.0,5,0.0,0.0,0.0,0.0,0.54172,0.06266,0.02319,0.02894,0.55502,0.84,0.39908,0.02738,0.02541,0.04079,0.22366,0.62115,0.06725,0.01539,0.23316,0.2969,0.08759,0.02188,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
347.0,348.0,5,0.0,0.0,0.0,0.0,0.54156,0.07249,0.02388,0.0499,0.55343,0.82271,0.38901,0.01708,0.0693,0.11117,0.2216,0.64339,0.0451,0.09207,0.2256,0.28584,0.0709,0.08948,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
348.0,349.0,5,0.0,0.0,0.0,0.0,0.54839,0.09977,0.01723,0.02456,0.55765,0.77838,0.36545,0.01618,0.02808,0.05398,0.21755,0.67628,0.03803,0.01489,0.20831,0.28206,0.03999,0.02351,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
349.0,350.0,5,0.0,0.0,0.0,0.0,0.54106,0.09929,0.02269,0.01713,0.54996,0.77981,0.36725,0.01962,0.01215,0.0494,0.22984,0.67345,0.04717,0.01296,0.21866,0.28248,0.05043,0.01599,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
