start,end,location_idx,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
293.0,294.0,5,0.52391,0.31469,0.00307,0.00266,0.56695,0.57811,0.39863,0.00343,0.00339,0.00378,0.61831,0.23842,0.02334,0.01667,0.68125,0.64126,0.02556,0.02375,0.8222,0.63109,0.84567,0.01735,0.49123,0.79453,0.01492,0.30302,0.9301,0.15083,0.01808,0.35083,0.62517,0.01572,0.23103,0.84587,0.09617,0.01923,0.74975,0.85083,0.02076,0.28669,0.89826,0.20572,0.42269,0.79881,0.62986,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
294.0,295.0,5,0.52391,0.31487,0.0037,0.00234,0.56696,0.57792,0.39886,0.0042,0.00295,0.00397,0.61953,0.23814,0.02579,0.01628,0.68281,0.64144,0.02845,0.02336,0.81757,0.62674,0.85434,0.01285,0.48283,0.79055,0.00903,0.29461,0.93135,0.14058,0.02119,0.34317,0.62139,0.02025,0.2302,0.83698,0.09519,0.01487,0.76381,0.85761,0.01211,0.28849,0.91381,0.20772,0.75632,0.5766,0.44028,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
295.0,296.0,5,0.52334,0.31394,0.01571,0.005,0.5656,0.57789,0.39285,0.02481,0.00783,0.12566,0.62934,0.24784,0.1042,0.03638,0.68595,0.63295,0.09382,0.03666,0.73249,0.78277,0.76897,0.24836,0.35869,0.76219,0.25427,0.38634,0.78281,0.25234,0.37245,0.61774,0.63329,0.5686,0.55863,0.76174,0.48122,0.38697,0.69842,0.85591,0.45173,0.43268,0.45246,0.36829,0.25069,0.37226,0.33133,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
296.0,297.0,5,0.51214,0.31001,0.07386,0.05444,0.54961,0.57816,0.37059,0.08694,0.07113,0.03071,0.58431,0.31938,0.09957,0.14036,0.61425,0.55585,0.11135,0.19039,0.28499,0.70819,0.59148,0.38664,0.54009,0.19204,0.33435,0.27939,0.57851,0.28406,0.59905,0.71323,0.68683,0.84214,0.55157,0.29986,0.47293,0.25669,0.39099,0.62368,0.33215,0.36149,0.52805,0.28901,0.38824,0.30212,0.44728,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
297.0,298.0,5,0.51886,0.3416,0.03597,0.01694,0.55724,0.54071,0.36578,0.0422,0.0228,0.02588,0.50034,0.3718,0.08678,0.04487,0.52543,0.49101,0.09416,0.06638,0.14206,0.43374,0.55145,0.44382,0.86183,0.04578,0.56379,0.32225,0.34343,0.5598,0.3465,0.22291,0.38881,0.46112,0.50714,0.60918,0.42071,0.12216,0.30871,0.60277,0.24622,0.25379,0.56267,0.16909,0.75969,0.45191,0.49223,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
298.0,299.0,5,0.53382,0.33093,0.0796,0.01887,0.57537,0.55326,0.3672,0.09202,0.02482,0.0141,0.47686,0.3943,0.07388,0.06236,0.5034,0.46035,0.07712,0.08577,0.24954,0.54029,0.74215,0.08989,0.54927,0.1801,0.20404,0.13359,0.59141,0.26893,0.14097,0.31112,0.57649,0.36484,0.38839,0.6677,0.28113,0.08333,0.58189,0.73951,0.11602,0.28488,0.74424,0.20371,0.8097,0.71238,0.61564,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
299.0,300.0,5,0.53508,0.33302,0.03134,0.0097,0.57669,0.5506,0.36575,0.03586,0.01224,0.00658,0.45684,0.35949,0.02604,0.01945,0.48221,0.5081,0.02751,0.02592,0.31613,0.64742,0.8512,0.05686,0.42851,0.2607,0.0655,0.12998,0.68919,0.15424,0.13077,0.44859,0.70576,0.31283,0.27089,0.56738,0.17913,0.075,0.75872,0.8028,0.19336,0.41646,0.87636,0.35022,0.52708,0.60223,0.02577,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
300.0,301.0,5,0.52684,0.33979,0.07705,0.03666,0.56645,0.54235,0.36197,0.0938,0.05041,0.08817,0.48454,0.34355,0.11582,0.06852,0.50586,0.53242,0.10025,0.10844,0.33543,0.70841,0.77124,0.21566,0.41916,0.2801,0.25852,0.2169,0.6118,0.24502,0.42513,0.50901,0.73064,0.38764,0.42535,0.71159,0.32456,0.1391,0.62907,0.79771,0.20311,0.32273,0.69338,0.24586,0.17121,0.31718,0.66816,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0]"
301.0,302.0,5,0.50503,0.23761,0.06049,0.292,0.53827,0.64804,0.33333,0.06259,0.3467,0.18379,0.5421,0.51225,0.03339,0.4241,0.53324,0.35667,0.04193,0.49374,0.21276,0.71577,0.53382,0.16013,0.63798,0.09801,0.3723,0.23092,0.48615,0.3924,0.27973,0.57567,0.71496,0.41077,0.44403,0.6259,0.34653,0.07689,0.24407,0.53214,0.10203,0.21414,0.67077,0.12493,0.84754,0.43219,0.61673,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0]"
302.0,303.0,5,0.53047,0.14965,0.02034,0.01134,0.56296,0.72817,0.29996,0.01959,0.01557,0.04361,0.51432,0.66187,0.02802,0.01665,0.47449,0.22655,0.03058,0.02824,0.79569,0.57725,0.78474,0.06641,0.44315,0.81493,0.1768,0.33226,0.84938,0.18645,0.15173,0.28332,0.4602,0.46982,0.46853,0.73249,0.37532,0.05479,0.65096,0.79376,0.0952,0.28669,0.80288,0.20572,0.22783,0.95027,0.24492,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
303.0,304.0,5,0.53521,0.15711,0.05868,0.01718,0.56756,0.71896,0.29684,0.05808,0.02245,0.02131,0.46151,0.662,0.15495,0.01682,0.42543,0.23186,0.14508,0.01247,0.63824,0.60089,0.74337,0.14169,0.49028,0.69403,0.49875,0.34188,0.57602,0.28699,0.14364,0.35178,0.4721,0.4328,0.35435,0.67919,0.24111,0.06767,0.58387,0.8141,0.17805,0.30111,0.74142,0.22177,0.08167,0.877,0.04976,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
304.0,305.0,5,0.54141,0.16063,0.01593,0.01233,0.57389,0.71455,0.29522,0.01566,0.01499,0.01194,0.43204,0.6631,0.06242,0.01766,0.39828,0.2334,0.05769,0.02233,0.10772,0.62475,0.59998,0.06981,0.80647,0.08657,0.15555,0.03304,0.48365,0.39533,0.04869,0.33967,0.58839,0.18112,0.334,0.81556,0.2172,0.02557,0.35136,0.58921,0.10244,0.23396,0.72941,0.14701,0.0318,0.25114,0.90847,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
305.0,306.0,5,0.54615,0.15846,0.0216,0.00672,0.5787,0.7162,0.29411,0.02034,0.008,0.01817,0.41744,0.66122,0.04416,0.01568,0.38469,0.23748,0.04285,0.01842,0.13561,0.59149,0.58241,0.00923,0.75588,0.07961,0.00749,0.00861,0.6351,0.21769,0.01342,0.28115,0.58298,0.01774,0.21899,0.82915,0.08201,0.01031,0.32287,0.59147,0.0152,0.1853,0.7499,0.09282,0.41989,0.1691,0.67983,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
306.0,307.0,5,0.5483,0.15998,0.00545,0.0078,0.58084,0.71428,0.29336,0.0046,0.00803,0.01186,0.4034,0.6604,0.02334,0.01385,0.37189,0.23973,0.02135,0.01738,0.13829,0.59316,0.57182,0.01241,0.75103,0.08259,0.00902,0.01021,0.6351,0.21769,0.01143,0.28408,0.58623,0.01173,0.21608,0.82915,0.0786,0.00992,0.30569,0.58187,0.00956,0.17854,0.74707,0.0853,0.31505,0.42033,0.50774,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
307.0,308.0,5,0.54781,0.15922,0.00482,0.0085,0.58036,0.71514,0.29354,0.00434,0.009,0.00903,0.41217,0.66188,0.02334,0.01667,0.37963,0.23774,0.0222,0.01966,0.13901,0.59294,0.57205,0.01165,0.74973,0.08309,0.00863,0.01021,0.6351,0.21769,0.00799,0.2837,0.58623,0.00819,0.21483,0.8328,0.07713,0.00833,0.30607,0.58413,0.00799,0.17809,0.74707,0.08479,0.18862,0.57728,0.58791,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
308.0,309.0,5,0.54784,0.16121,0.01382,0.01715,0.58008,0.71215,0.29156,0.01706,0.02308,0.03774,0.4042,0.65959,0.02506,0.01429,0.37114,0.24377,0.02092,0.01374,0.14283,0.6032,0.57135,0.03381,0.7428,0.08408,0.03799,0.03945,0.6247,0.22989,0.01797,0.30176,0.59488,0.03256,0.22895,0.82862,0.09373,0.01863,0.30494,0.57848,0.02977,0.19071,0.73789,0.09884,0.59726,0.43858,0.71112,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
309.0,310.0,5,0.52502,0.23459,0.12231,0.21266,0.5524,0.62755,0.25701,0.12042,0.24513,0.25485,0.41695,0.64224,0.08991,0.15923,0.3526,0.31881,0.09176,0.25132,0.14287,0.5715,0.39974,0.04731,0.74271,0.09503,0.05816,0.02944,0.6039,0.25429,0.08884,0.24598,0.55269,0.11136,0.23684,0.77219,0.103,0.03419,0.10763,0.38806,0.13655,0.15871,0.58881,0.06322,0.41197,0.66484,0.8815,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
310.0,311.0,5,0.55755,0.39485,0.03097,0.0637,0.58114,0.47517,0.24137,0.02772,0.06483,0.05847,0.49391,0.43363,0.03521,0.07702,0.4009,0.55931,0.03671,0.07151,0.0845,0.42095,0.29295,0.18153,0.84857,0.06966,0.25395,0.03385,0.34967,0.55248,0.09883,0.07749,0.40287,0.10018,0.17954,0.69434,0.06054,0.10443,0.18831,0.28296,0.15826,0.14745,0.46588,0.12443,0.56304,0.25681,0.58192,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
311.0,312.0,5,0.55963,0.40087,0.00282,0.00377,0.58431,0.46992,0.2479,0.00285,0.00391,0.00277,0.49221,0.42101,0.001,0.001,0.40584,0.5643,0.00138,0.00144,0.12702,0.44841,0.25484,0.01582,0.77147,0.07065,0.01349,0.00861,0.63011,0.22354,0.03239,0.03636,0.44073,0.03353,0.16625,0.74503,0.02003,0.02438,0.21029,0.279,0.03234,0.06273,0.53371,0.07626,0.20951,0.25477,0.59603,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
312.0,313.0,5,0.55466,0.4029,0.00796,0.00369,0.57907,0.468,0.24505,0.00825,0.00377,0.01053,0.49068,0.42153,0.01733,0.00831,0.40164,0.56715,0.01316,0.00898,0.12457,0.4324,0.26869,0.01467,0.77591,0.06767,0.00958,0.00541,0.62969,0.22403,0.025,0.01752,0.42667,0.02164,0.15629,0.74973,0.00881,0.02359,0.18783,0.2903,0.02273,0.06814,0.54996,0.06472,0.30949,0.57098,0.38137,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
313.0,314.0,5,0.55438,0.38341,0.02152,0.1042,0.57834,0.48554,0.24236,0.02304,0.10623,0.04265,0.47942,0.45303,0.08659,0.16747,0.39045,0.53841,0.07864,0.16601,0.09057,0.44572,0.29237,0.04358,0.83757,0.04926,0.06684,0.0034,0.5885,0.27235,0.06134,0.04922,0.42992,0.0774,0.19698,0.71106,0.05615,0.03657,0.15075,0.2903,0.08428,0.10599,0.54218,0.07024,0.39001,0.29071,0.68401,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0]"
314.0,315.0,5,0.5497,0.22262,0.0206,0.1134,0.57288,0.62944,0.236,0.01841,0.11675,0.02442,0.4066,0.74158,0.06879,0.13917,0.32862,0.25482,0.05756,0.15173,0.15682,0.57236,0.5188,0.05346,0.71742,0.09503,0.06503,0.04586,0.62387,0.23086,0.08907,0.24749,0.57757,0.11576,0.24141,0.76436,0.10837,0.0434,0.21973,0.53836,0.11282,0.19566,0.6418,0.10436,0.62469,0.53847,0.78394,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0]"
315.0,316.0,5,0.54965,0.20233,0.00974,0.01087,0.57317,0.64843,0.23807,0.00918,0.01132,0.01005,0.40175,0.76848,0.03461,0.0194,0.32625,0.22366,0.0272,0.02163,0.13724,0.60057,0.56582,0.01516,0.75294,0.08259,0.01131,0.01061,0.63302,0.22013,0.01409,0.29713,0.5911,0.01556,0.22023,0.83333,0.08348,0.01289,0.29597,0.57565,0.02455,0.18169,0.73506,0.08881,0.6622,0.43788,0.59334,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
316.0,317.0,5,0.54772,0.20324,0.01396,0.00547,0.57101,0.6467,0.23588,0.01314,0.00526,0.00673,0.40395,0.77088,0.03143,0.01209,0.32622,0.22554,0.02531,0.01241,0.14116,0.60089,0.56861,0.00923,0.74583,0.08657,0.00676,0.01182,0.63843,0.21378,0.00965,0.29769,0.59488,0.01245,0.2194,0.83489,0.0825,0.01002,0.3005,0.58017,0.0113,0.17854,0.74424,0.0853,0.37876,0.38289,0.77498,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
317.0,318.0,5,0.53248,0.2107,0.0223,0.00763,0.55572,0.63647,0.22703,0.02166,0.0065,0.02596,0.41755,0.76325,0.0308,0.01633,0.32885,0.25072,0.02353,0.0142,0.1403,0.59649,0.56733,0.01296,0.74739,0.08508,0.01508,0.01302,0.63344,0.21964,0.00876,0.28994,0.58785,0.01198,0.21774,0.83124,0.08055,0.0113,0.29843,0.57848,0.0133,0.18034,0.74001,0.0873,0.15729,0.30744,0.64962,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
318.0,319.0,5,0.53569,0.20867,0.0526,0.00664,0.55893,0.63905,0.22899,0.05053,0.01067,0.04874,0.40778,0.76423,0.03875,0.01793,0.32314,0.24589,0.0244,0.01677,0.13805,0.59869,0.5639,0.02174,0.75146,0.08508,0.0218,0.01182,0.62054,0.23477,0.01453,0.29382,0.58947,0.01668,0.2194,0.83124,0.0825,0.00982,0.29286,0.57509,0.0154,0.17764,0.74001,0.08429,0.3493,0.34773,0.75947,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
319.0,320.0,5,0.55283,0.24211,0.04934,0.18462,0.57533,0.61116,0.23342,0.04179,0.18833,0.02682,0.39952,0.70821,0.06931,0.23455,0.32112,0.29314,0.05495,0.25155,0.14918,0.55624,0.50548,0.0979,0.73128,0.08408,0.13185,0.06389,0.52942,0.34165,0.06245,0.23047,0.56892,0.11878,0.21857,0.73614,0.08153,0.0334,0.19812,0.50785,0.08777,0.18034,0.65664,0.0873,0.15131,0.19449,0.90956,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0]"
320.0,321.0,5,0.53206,0.53089,0.17754,0.22212,0.55711,0.35192,0.24052,0.16192,0.22817,0.06874,0.44457,0.46945,0.07151,0.09261,0.36156,0.52257,0.06983,0.0867,0.16867,0.72415,0.54231,0.2004,0.69593,0.15224,0.22277,0.10795,0.54356,0.32505,0.30302,0.53974,0.7036,0.34605,0.43033,0.6886,0.33042,0.12711,0.27484,0.57,0.18347,0.22495,0.5761,0.13698,0.62611,0.38461,0.39187,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
321.0,322.0,5,0.47713,0.56786,0.17962,0.01627,0.50494,0.3251,0.22001,0.15272,0.02309,0.12535,0.51498,0.56953,0.17526,0.07492,0.3949,0.45015,0.14782,0.06675,0.13872,0.68697,0.40533,0.13028,0.75025,0.06568,0.1897,0.11836,0.56354,0.30163,0.18678,0.4571,0.65438,0.29535,0.43697,0.73614,0.33823,0.1182,0.16066,0.37958,0.22112,0.23982,0.48778,0.15353,0.78961,0.56682,0.45248,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
322.0,323.0,5,0.50107,0.57174,0.05082,0.02241,0.52611,0.32433,0.21208,0.04198,0.02204,0.04241,0.45029,0.5807,0.03322,0.01772,0.33998,0.45121,0.02323,0.02238,0.14367,0.60445,0.37448,0.21299,0.74126,0.10846,0.31152,0.12838,0.41708,0.47341,0.34602,0.40587,0.65708,0.38169,0.31739,0.53655,0.20793,0.27686,0.36176,0.46321,0.42985,0.21098,0.3161,0.23081,0.52194,0.62857,0.31314,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
323.0,324.0,5,0.48898,0.58149,0.0097,0.00839,0.51551,0.31586,0.21267,0.00851,0.00739,0.01894,0.45071,0.57785,0.02585,0.01403,0.34039,0.45289,0.02304,0.01684,0.13246,0.58977,0.54877,0.03173,0.7616,0.07612,0.03257,0.02263,0.62345,0.23135,0.04137,0.27812,0.58731,0.04073,0.22148,0.80459,0.08494,0.01834,0.26832,0.55474,0.02947,0.18214,0.72729,0.08931,0.18711,0.68704,0.25383,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
324.0,325.0,5,0.46266,0.56142,0.10101,0.08828,0.49227,0.33214,0.21426,0.08636,0.09322,0.12705,0.47898,0.57024,0.17708,0.04097,0.3623,0.45768,0.16184,0.06102,0.14727,0.74151,0.43898,0.3513,0.76939,0.09901,0.43063,0.24414,0.38462,0.51148,0.23702,0.54513,0.68683,0.3126,0.39047,0.81974,0.28357,0.08997,0.1587,0.4666,0.16777,0.17539,0.58881,0.08178,0.56178,0.65397,0.18283,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]"
325.0,326.0,5,0.46834,0.31164,0.01848,0.35283,0.4974,0.54161,0.19323,0.01522,0.3278,0.1779,0.43479,0.81042,0.09182,0.31609,0.31043,0.27072,0.04938,0.32267,0.17908,0.69729,0.50053,0.35119,0.79296,0.17513,0.58844,0.44242,0.3272,0.57883,0.30291,0.50891,0.65276,0.47068,0.51794,0.66822,0.4334,0.11404,0.19331,0.48637,0.18196,0.27903,0.63332,0.19719,0.56801,0.79528,0.45483,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
326.0,327.0,5,0.50955,0.22555,0.24952,0.01437,0.53434,0.62139,0.22147,0.21631,0.01538,0.02892,0.42077,0.80236,0.05935,0.0583,0.32596,0.22256,0.05054,0.05311,0.13547,0.60777,0.55954,0.05192,0.75614,0.0816,0.05763,0.02984,0.6093,0.24794,0.062,0.3098,0.60408,0.08293,0.24598,0.78839,0.11374,0.03974,0.28578,0.58017,0.10471,0.20513,0.68419,0.1149,0.64705,0.65848,0.65119,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
327.0,328.0,5,0.52636,0.21575,0.03734,0.00827,0.5499,0.6313,0.22513,0.03193,0.00895,0.01442,0.41469,0.80109,0.03309,0.01442,0.325,0.21645,0.02516,0.01486,0.14058,0.60799,0.55075,0.01955,0.74687,0.08359,0.01825,0.01943,0.63302,0.22013,0.02773,0.31017,0.60408,0.03873,0.23144,0.8119,0.09665,0.01725,0.27153,0.56209,0.02318,0.17629,0.72446,0.08279,0.11334,0.50317,0.31232,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
328.0,329.0,5,0.52414,0.21957,0.001,0.001,0.54801,0.62837,0.22622,0.001,0.001,0.001,0.43081,0.79283,0.001,0.001,0.33811,0.22232,0.001,0.001,0.14139,0.60729,0.56064,0.01603,0.7454,0.08558,0.01244,0.01382,0.63593,0.21671,0.01453,0.30894,0.59867,0.01344,0.22314,0.83489,0.08689,0.01328,0.28757,0.57226,0.01482,0.17629,0.73718,0.08279,0.11304,0.38653,0.48804,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
329.0,330.0,5,0.52041,0.21881,0.02474,0.00541,0.5444,0.62825,0.22414,0.02267,0.00634,0.01662,0.40545,0.78878,0.02694,0.01737,0.31711,0.23065,0.02056,0.01722,0.13838,0.60637,0.55866,0.01175,0.75086,0.08259,0.00869,0.01182,0.63635,0.21622,0.01376,0.30734,0.59975,0.01165,0.22106,0.83646,0.08445,0.01011,0.28437,0.57057,0.01095,0.17403,0.73789,0.08028,0.4102,0.38315,0.77875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
330.0,331.0,5,0.51621,0.225,0.07005,0.02124,0.54036,0.62186,0.22149,0.06154,0.02015,0.01302,0.38546,0.78766,0.10148,0.01777,0.29974,0.23713,0.07799,0.02069,0.12783,0.58752,0.52957,0.01845,0.77,0.07662,0.03024,0.01983,0.62137,0.23379,0.02673,0.27415,0.59542,0.05844,0.22065,0.80563,0.08397,0.0225,0.23719,0.56096,0.0597,0.18034,0.68702,0.0873,0.84398,0.95399,0.96408,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.7]"
331.0,332.0,5,0.50922,0.20261,0.18721,0.1219,0.53664,0.66229,0.26859,0.156,0.18322,0.50701,0.33132,0.72168,0.08528,0.21925,0.29082,0.21797,0.1404,0.14918,0.16695,0.6334,0.5003,0.09286,0.69905,0.13732,0.1345,0.06309,0.55979,0.30602,0.11446,0.3549,0.63274,0.13017,0.28127,0.77428,0.15522,0.06381,0.25728,0.56887,0.24194,0.22135,0.57468,0.13296,0.47632,0.6623,0.45847,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
332.0,333.0,5,0.50623,0.25188,0.10068,0.05619,0.54332,0.64625,0.3743,0.13897,0.03402,0.4758,0.39243,0.44167,0.13707,0.0681,0.42464,0.38768,0.23046,0.218,0.21095,0.63415,0.6026,0.20622,0.61927,0.14279,0.23769,0.13999,0.53191,0.33872,0.19011,0.38421,0.63437,0.28763,0.35393,0.69016,0.24062,0.19062,0.39071,0.63159,0.36584,0.35878,0.58881,0.286,0.58906,0.69237,0.60982,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
